"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction","Significance","chromosome_name","start_position","end_position"
"ENSG00000227268",126.602269764039,0.419865064048736,0.15129005035679,2.77523249584862,0.00551622579442754,0.0316549494351601,"KLLN",100144748,"UP","Less Significant, Upregulated","19",53124072,53159075
"ENSG00000184271",1273.56932880904,-0.394908239791284,0.142307536060645,-2.7750339210637,0.00551959505152913,0.0316691973664739,"POU6F1",5463,"DOWN","Less Significant, Downregulated","1",167721192,167791919
"ENSG00000149091",17916.7602815472,-0.219826836333944,0.0792292462808653,-2.7745668001771,0.00552752810702292,0.0316994420879157,"DGKZ",8525,"DOWN","Less Significant, Downregulated","7",64870172,64930966
"ENSG00000142173",1644.23970443789,-0.617390824243916,0.222585403368614,-2.77372556735665,0.00554184061415505,0.0317662251664578,"COL6A2",1292,"DOWN","Less Significant, Downregulated","12",111360651,111369121
"ENSG00000250479",807.282635803947,-0.335940908369993,0.121121853964123,-2.7735779908843,0.00554435488554432,0.0317755391964594,"CHCHD10",400916,"DOWN","Less Significant, Downregulated","7",143851375,143902198
"ENSG00000162444",1330.8785070606,0.450871674867174,0.162605613043189,2.77279281095555,0.00555774937095059,0.0318369840508775,"RBP7",116362,"UP","Less Significant, Upregulated","12",131828393,131851783
"ENSG00000135587",621.304486164275,-0.216702106156179,0.0781563715321767,-2.77267357616472,0.00555978596443475,0.0318435448761341,"SMPD2",6610,"DOWN","Less Significant, Downregulated","X",135973841,136047269
"ENSG00000149929",730.285102461966,-0.320506925215787,0.11560909360118,-2.77233317234932,0.00556560394840425,0.0318717579529711,"HIRIP3",8479,"DOWN","Less Significant, Downregulated","11",10751246,10801625
"ENSG00000130479",1672.9759315899,-0.364516564031868,0.131523579426068,-2.77149212044346,0.00558000228033876,0.0319337372211987,"MAP1S",55201,"DOWN","Less Significant, Downregulated","1",167630093,167708696
"ENSG00000116560",15032.6847850464,-0.215779819417364,0.077867161807879,-2.77112732000885,0.00558625790091137,0.0319644174061117,"SFPQ",6421,"DOWN","Less Significant, Downregulated","6",166319728,166342576
"ENSG00000101294",6404.10046095978,-0.191697790611876,0.0691825402603575,-2.7708984071769,0.00559018654284209,0.0319766546273874,"HM13",81502,"DOWN","Less Significant, Downregulated","1",167430640,167518610
"ENSG00000109181",28.5967579957836,-0.592394409370554,0.213805439532392,-2.77071720282778,0.00559329817097756,0.0319842120762942,"UGT2B10",7365,"DOWN","Less Significant, Downregulated","6",73368555,73395133
"ENSG00000138758",1580.76744325899,-0.256501570707043,0.0925904415031061,-2.77028132216476,0.00560078948422559,0.0320219245787185,"SEPTIN11",55752,"DOWN","Less Significant, Downregulated","1",92217915,92245813
"ENSG00000141127",1572.46107677562,-0.195078156721872,0.0704454422651377,-2.76920905667183,0.00561925663891735,0.0321079903632037,"PRPSAP2",5636,"DOWN","Less Significant, Downregulated","4",185426249,185449826
"ENSG00000169570",8769.45151356799,-0.283036366972511,0.10222402197244,-2.76878527679942,0.00562657034544457,0.0321333288526284,"DTWD2",285605,"DOWN","Less Significant, Downregulated","16",28379579,28403879
"ENSG00000275489",24.1123852857858,0.280089794546953,0.101158734036039,2.76881474660573,0.00562606146994006,0.0321333288526284,"C17orf98",388381,"UP","Less Significant, Upregulated","15",25677273,25865172
"ENSG00000132915",397.493946451876,-0.179169333074693,0.064713474710879,-2.76865573785319,0.00562880767637655,0.0321409686209975,"PDE6A",5145,"DOWN","Less Significant, Downregulated","5",99522311,99525462
"ENSG00000147669",341.34748824666,0.607824373454455,0.219589348865165,2.76800480804595,0.00564006235959773,0.0321846586781198,"POLR2K",5440,"UP","Less Significant, Upregulated","3",32817997,32897824
"ENSG00000196498",6849.54742224442,-0.205588291951153,0.0742717687606224,-2.7680543412634,0.00563920520905287,0.0321846586781198,"NCOR2",9612,"DOWN","Less Significant, Downregulated","1",19265982,19274194
"ENSG00000181733",20.7360734110562,0.328386473632773,0.118661853840814,2.7674139835478,0.00565029538331985,0.0322327564194877,"OR2Z1",284383,"UP","Less Significant, Upregulated","9",137220247,137221581
"ENSG00000129103",3596.64900844107,-0.255752878113716,0.0924236294119081,-2.76718064136923,0.00565434145885831,0.0322506883208955,"SUMF2",25870,"DOWN","Less Significant, Downregulated","5",172194172,172203454
"ENSG00000179639",1182.72494198835,-0.752458747005504,0.271955117923092,-2.76684900343849,0.00566009644692099,0.0322732087225651,"FCER1A",2205,"DOWN","Less Significant, Downregulated","1",11761787,11789585
"ENSG00000121988",1308.21918989737,0.108286217486778,0.0391399573946339,2.76664116915017,0.00566370573499862,0.0322834841257229,"ZRANB3",84083,"UP","Less Significant, Upregulated","19",55576774,55580848
"ENSG00000205129",37.7866452124129,0.222232979983478,0.0803372903583719,2.76624938421662,0.00567051518944153,0.0323171425567662,"C4orf47",441054,"UP","Less Significant, Upregulated","22",38818452,38844028
"ENSG00000137812",755.154428964148,0.28990862908871,0.104807682007759,2.76610095305082,0.00567309693938709,0.0323266997528583,"KNL1",57082,"UP","Less Significant, Upregulated","2",129979666,129982738
"ENSG00000158683",406.633409192333,0.162786827105449,0.0588547497260314,2.76590806796767,0.00567645348639408,0.0323406681808145,"PKD1L1",168507,"UP","Less Significant, Upregulated","11",4581743,4593340
"ENSG00000163655",1474.79092887925,-0.23151823256371,0.0837605446829828,-2.7640487945722,0.00570890015529487,0.0324892616674697,"GMPS",8833,"DOWN","Less Significant, Downregulated","10",87859158,87863437
"ENSG00000105198",6.95527193565429,-0.4208756567645,0.152339161789865,-2.76275418493539,0.00573159141247275,0.0326028177017714,"LGALS13",29124,"DOWN","Less Significant, Downregulated","1",92074533,92075441
"ENSG00000158717",11257.8227000514,0.332493102708845,0.120377042519031,2.76209728824565,0.00574313624056157,0.0326485080952859,"RNF166",115992,"UP","Less Significant, Upregulated","3",146576555,146606216
"ENSG00000176890",205.518499972504,0.49462756181983,0.179094931501985,2.76181775593325,0.0057480553223553,0.0326514565226702,"TYMS",7298,"UP","Less Significant, Upregulated","5",156850295,156852528
"ENSG00000109519",1333.44043510107,-0.205045859163014,0.0742530788786857,-2.76144588560452,0.00575460521555179,0.0326805008329996,"GRPEL1",80273,"DOWN","Less Significant, Downregulated","6",32756098,32763532
"ENSG00000156515",8250.26127428807,-0.234637847734755,0.0849704303263229,-2.76140590124877,0.00575530987576224,0.0326805008329996,"HK1",3098,"DOWN","Less Significant, Downregulated","1",175156986,175192999
"ENSG00000137547",695.857764804056,0.290409509933184,0.105177726926711,2.76113126247293,0.00576015204722476,0.0326913055054472,"MRPL15",29088,"UP","Less Significant, Upregulated","6",33314406,33317942
"ENSG00000080573",554.117071119125,-0.470866427838774,0.17053640354577,-2.76109040679048,0.00576087268983139,0.0326913055054472,"COL5A3",50509,"DOWN","Less Significant, Downregulated","6",32741391,32747198
"ENSG00000076555",1269.34554697486,-0.194199367372375,0.0703499790863803,-2.76047512585504,0.00577173530376755,0.0327477463765296,"ACACB",32,"DOWN","Less Significant, Downregulated","16",22479121,22536521
"ENSG00000145833",3582.08194585976,-0.183733367716874,0.0665616823083133,-2.7603474152865,0.00577399231162869,0.0327553504779088,"DDX46",9879,"DOWN","Less Significant, Downregulated","1",54715861,54742657
"ENSG00000164258",797.585029115415,0.252694743142827,0.0915834188014989,2.7591756941344,0.00579473712221998,0.032861374095328,"NDUFS4",4724,"UP","Less Significant, Upregulated","X",55484616,55489202
"ENSG00000130054",68.6930346475961,0.310882864920456,0.112734377859289,2.75765805270589,0.00582170617930087,0.0329896277049894,"FAM155B",27112,"UP","Less Significant, Upregulated","5",70968483,71025114
"ENSG00000211454",186.657383575805,-0.279277777550727,0.101307910501184,-2.75672231486269,0.00583839093363992,0.0330734154553809,"AKR7L",246181,"DOWN","Less Significant, Downregulated","4",17515165,17527104
"ENSG00000196363",1922.51468498809,-0.20415022261314,0.0740705355865148,-2.7561596658727,0.00584844403558175,0.0331198618645213,"WDR5",11091,"DOWN","Less Significant, Downregulated","22",23765834,23768443
"ENSG00000179855",207.576776176133,-0.409242021641821,0.148479911382723,-2.7562113812619,0.00584751936272399,0.0331198618645213,"GIPC3",126326,"DOWN","Less Significant, Downregulated","11",68870664,68874542
"ENSG00000186462",136.905402332955,-0.531857683490692,0.193006512448916,-2.75564630821181,0.00585763003828078,0.0331666253577965,"NAP1L2",4674,"DOWN","Less Significant, Downregulated","8",144522388,144527033
"ENSG00000265241",1403.16557752435,0.167505590535688,0.0608010090498813,2.75498043787836,0.00586956447227179,0.0332236691168134,"RBM8A",9939,"UP","Less Significant, Upregulated","11",45486867,45542487
"ENSG00000161040",1185.15845514985,0.388755712077321,0.141150960741759,2.75418396045185,0.00588386857018543,0.0332835427922079,"FBXL13",222235,"UP","Less Significant, Upregulated","11",2887344,2903575
"ENSG00000187514",19345.2042464074,-0.292922389167297,0.106357980012792,-2.754117642438,0.00588506100453852,0.0332837806611817,"PTMA",5757,"DOWN","Less Significant, Downregulated","15",93718542,94070898
"ENSG00000100221",2519.64324258897,-0.182901020362467,0.0664199912582699,-2.75370437269809,0.00589249673096251,0.0333165252735921,"JOSD1",9929,"DOWN","Less Significant, Downregulated","17",48607232,48633572
"ENSG00000156414",1182.25649017626,0.361162411805255,0.131167328277008,2.75344795498562,0.00589711456431801,0.033333538540108,"TDRD9",122402,"UP","Less Significant, Upregulated","16",72236281,72665014
"ENSG00000167995",1636.89949269951,0.415278814939005,0.150830884144713,2.75327441918706,0.0059002416255256,0.0333339394049302,"BEST1",7439,"UP","Less Significant, Upregulated","7",74650231,74760692
"ENSG00000132965",29923.3600573995,0.565961948606823,0.205602189855792,2.75270389388257,0.00591053285074636,0.0333762474619039,"ALOX5AP",241,"UP","Less Significant, Upregulated","18",3255436,3261850
"ENSG00000179859",171.748544882068,-0.271751962334414,0.0987244924688671,-2.75262962147018,0.00591187377764724,0.0333785439835305,"RNF227",284023,"DOWN","Less Significant, Downregulated","1",145917714,145927678
"ENSG00000116183",541.640514745481,0.161615869774372,0.0587298505111653,2.7518522245114,0.00592592549851828,0.0334314647419961,"PAPPA2",60676,"UP","Less Significant, Upregulated","X",116436606,116461458
"ENSG00000033800",3386.72693941188,0.247635416390112,0.0899870022053159,2.7519020560892,0.00592502387332528,0.0334314647419961,"PIAS1",8554,"UP","Less Significant, Upregulated","X",152708261,152714549
"ENSG00000104783",1503.11263549468,-0.353994756587098,0.128638399014131,-2.75185915947393,0.00592580001370992,0.0334314647419961,"KCNN4",3783,"DOWN","Less Significant, Downregulated","X",149596556,149631912
"ENSG00000150459",4084.23521264587,-0.186323427280181,0.0677132326381165,-2.75165458834257,0.00592950263660056,0.0334463640985894,"SAP18",10284,"DOWN","Less Significant, Downregulated","17",38835088,38841455
"ENSG00000163736",2969.13615593834,0.697107329174864,0.253353531839241,2.75152007597509,0.00593193837115334,0.0334495413706702,"PPBP",5473,"UP","Less Significant, Upregulated","19",4903080,4962154
"ENSG00000203907",60.4901139012876,0.31409631339206,0.114158765596246,2.75139899903044,0.00593413158967115,0.0334513998691146,"OOEP",441161,"UP","Less Significant, Upregulated","1",46043661,46176488
"ENSG00000250508",28.5621727267631,0.407390914525185,0.148070751299944,2.75132604480368,0.00593545345385268,0.033453522795275,"LINC02701",105369364,"UP","Less Significant, Upregulated","6",26033176,26033568
"ENSG00000116176",12.3589722628054,0.376120513119462,0.136712108074919,2.75118655118204,0.00593798169009263,0.033462493663033,"TPSG1",25823,"UP","Less Significant, Upregulated","20",32632183,32743567
"ENSG00000169660",4708.88352902206,0.246514820698732,0.0896136415662014,2.75086266320983,0.00594385570383673,0.0334903132923322,"HEXD",284004,"UP","Less Significant, Upregulated","22",27436292,27441774
"ENSG00000137261",891.464387653881,0.455188746012885,0.165545331113682,2.74963203704187,0.0059662220453228,0.0335799483130423,"KIAA0319",9856,"UP","Less Significant, Upregulated","X",65512582,65534775
"ENSG00000126767",1356.01094567213,-0.197449999772417,0.0718097822599774,-2.74962537913813,0.00596634325714264,0.0335799483130423,"ELK1",2002,"DOWN","Less Significant, Downregulated","4",11393150,11429564
"ENSG00000113811",1395.06141927617,0.281719535480612,0.102472790522017,2.74921307447057,0.00597385387859154,0.0336010471307177,"SELENOK",58515,"UP","Less Significant, Upregulated","19",17933015,17943991
"ENSG00000110931",15377.7411783827,0.358689404793213,0.13049052387297,2.74877741423116,0.0059817992054925,0.0336404410536496,"CAMKK2",10645,"UP","Less Significant, Upregulated","6",170535120,170553307
"ENSG00000064835",24.148810676098,-0.256994317277579,0.0935149243601206,-2.74816366516973,0.00599300857224868,0.0336769755063386,"POU1F1",5449,"DOWN","Less Significant, Downregulated","19",12995608,13098796
"ENSG00000042062",503.680106572472,0.231079071135969,0.0840826529607156,2.74823715712124,0.00599166533602331,0.0336769755063386,"RIPOR3",140876,"UP","Less Significant, Upregulated","14",77274956,77320884
"ENSG00000112144",817.007006721708,-0.237269003378971,0.0863503567115871,-2.7477478080543,0.00600061444027494,0.0337144130715746,"ICK",22858,"DOWN","Less Significant, Downregulated","9",122940833,123104866
"ENSG00000173838",89.3357565929053,0.163923164315289,0.0596608056244216,2.74758549770887,0.00600358539349853,0.0337258017199552,"MARCH10",162333,"UP","Less Significant, Upregulated","X",49174802,49186528
"ENSG00000134882",5480.27251992287,-0.126596736237118,0.0460818830997437,-2.74721273788011,0.00601041346345608,0.0337535448321847,"UBAC2",337867,"DOWN","Less Significant, Downregulated","1",160115759,160143591
"ENSG00000101997",1845.65595691181,-0.256601600197234,0.0934175536927959,-2.7468242322109,0.00601753740508782,0.0337771645696985,"CCDC22",28952,"DOWN","Less Significant, Downregulated","1",24899511,24965121
"ENSG00000117013",203.851417757858,0.160677244064097,0.0584980082195176,2.74671307544601,0.0060195770610204,0.0337784591229994,"KCNQ4",9132,"UP","Less Significant, Upregulated","6",136256627,136289851
"ENSG00000262655",506.249130742542,-0.108786114610183,0.0396088917848458,-2.74650740548627,0.00602335261642594,0.0337943376695455,"SPON1",10418,"DOWN","Less Significant, Downregulated","1",109213918,109238182
"ENSG00000115561",3493.76575034879,0.237117167223894,0.0863379096433428,2.74638531559789,0.00602559487221804,0.0337967606523828,"CHMP3",51652,"UP","Less Significant, Upregulated","19",5916139,5978142
"ENSG00000092847",3762.29775645177,-0.154238191236404,0.0561674930921838,-2.74604015143178,0.00603193809293269,0.0338212624269145,"AGO1",26523,"DOWN","Less Significant, Downregulated","13",20567069,20691437
"ENSG00000007080",1568.39120561,-0.295200990433835,0.107542262816762,-2.74497655807019,0.00605152202251029,0.0339204234107699,"CCDC124",115098,"DOWN","Less Significant, Downregulated","3",122183683,122291629
"ENSG00000047365",3300.1694494551,0.307137221226903,0.11190291711252,2.7446757345751,0.00605707146284972,0.033940879740385,"ARAP2",116984,"UP","Less Significant, Upregulated","20",50586108,50691542
"ENSG00000267226",13.3106778481705,-0.385783236635277,0.14057643120562,-2.74429527998896,0.00606409646241939,0.0339695889635183,"",101927322,"DOWN","Less Significant, Downregulated","11",93784227,93814963
"ENSG00000018625",79.640907104278,-0.206482297289232,0.0752655306933869,-2.74338459301363,0.00608094189079635,0.0340404161209054,"ATP1A2",477,"DOWN","Less Significant, Downregulated","4",35948221,36244514
"ENSG00000146476",1332.50611858291,0.26756908250617,0.0975327787657478,2.74337597976995,0.00608110141524751,0.0340404161209054,"ARMT1",79624,"UP","Less Significant, Upregulated","2",135531455,135725270
"ENSG00000078018",345.154778298692,0.164598886173684,0.0600056480003477,2.74305655648831,0.00608702006329913,0.0340590035357452,"MAP2",4133,"UP","Less Significant, Upregulated","3",182793503,182921629
